car_name,price,Exterior_color,Interior_color,Drivetrain,MPG_low,MPG_high,Fuel_type,Transmission,Engine,Mileage,rating,Comfort_rating,Interior_design_rating,Performance_rating,Value_rating,Exterior_styling_rating,Reliability_rating,features,zip_code
2021 Lexus ES 300h Base,45450,Black,Black,Front-wheel Drive,43,44,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,10278,4.5,5.0,4.9,4.9,4.9,5.0,5.0,1st and 2nd row curtain head airbags###4 Door###4-Wheel Disc Brakes###4-wheel ABS Brakes###A/C###ABS###ABS and Driveline Traction Control###AM/FM Stereo###Adaptive cruise control###Adjustable Steering Wheel###Aluminum Wheels###Anti-theft alarm system###Audio System Premium Brand Speakers: Pioneer###Audio controls on steering wheel###Audio system memory card slot###Auto-Dimming Rearview Mirror###Automatic Headlights###Automatic Highbeams###Automatic front air conditioning###Auxiliary Audio Input###Auxilliary transmission cooler###Back-Up Camera###Black grille w/chrome surround###Bluetooth Connection###Bluetooth wireless phone connectivity###Body-colored bumpers###Brake Assist###Braking Assist###Bucket Seats###Bucket front seats###CD Player###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Child Safety Locks###Climate Control###Clock: Analog###Coil front spring###Coil rear spring###Compass###Cruise Control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3730 lbs.###Daytime running lights###Diameter of tires: 17.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver Adjustable Lumbar###Driver Air Bag###Driver Illuminated Vanity Mirror###Driver Monitoring###Driver Vanity Mirror###Driver airbag###Driver and passenger knee airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Engine immobilizer###Express open/close glass sunroof###External temperature display###First aid kit###Floor Mats###Floor mats: Carpet front and rear###Forward Collision Mitigation : Lexus Safety System+###Four-wheel Independent Suspension###Front Collision Mitigation###Front Head Air Bag###Front Head Room: 37.5"###Front Hip Room: 55.0"###Front Leg Room: 42.4"###Front Shoulder Room: 55.9"###Front Side Air Bag###Front Ventilated disc brakes###Front Wheel Drive###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 13.2 gal.###Fuel Consumption: City: 43 mpg###Fuel Consumption: Highway: 44 mpg###Fuel Type: Regular unleaded###Generic Sun/Moonroof###Gross vehicle weight: 4740 lbs.###HD Radio###Headlights off auto delay###HomeLink garage door transmitter###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Integrated Turn Signal Mirrors###Integrated satellite communications###Interior air filtration###Intermittent Wipers###Keyless Entry###Keyless Start###Knee Air Bag###LED Headlights###Lane Departure Warning###Lane Departure Warning: Active###Lane Keeping Assist###Leather Steering Wheel###Leather steering wheel trim###Leather/metal-look shift knob trim###Leatherette seat upholstery###Left rear passenger door type: Conventional###Lithium ion motor battery###MP3 player###Machined aluminum rims w/ painted accents###Manual child safety locks###Max cargo capacity: 17 cu.ft.###Metal-look center console trim###Metal-look dash trim###Metal-look door trim###Mobile hotspot internet access###Multi-Zone A/C###Multi-link rear suspension###Overall Length: 195.9"###Overall Width: 73.4"###Overall height: 56.9"###Overhead console: Mini###Pass-Through Rear Seat###Passenger Adjustable Lumbar###Passenger Air Bag###Passenger Air Bag Sensor###Passenger Airbag###Passenger Illuminated Visor Mirror###Passenger Vanity Mirror###Power Door Locks###Power Driver Seat###Power Mirror(S)###Power Passenger Seat###Power Steering###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Premium Sound System###Premium Synthetic Seats###Privacy glass: Light###Radio Data System###Rear Bench Seat###Rear Defrost###Rear Head Air Bag###Rear Head Room: 37.4"###Rear Hip Room: 54.3"###Rear Leg Room: 39.2"###Rear Shoulder Room: 54.0"###Rear Side Air Bag###Rear Spoiler###Rear Stabilizer Bar: Regular###Rear View Camera###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Rear seats center armrest with pass-thru###Rear spoiler: Lip###Regular front stabilizer bar###Remote Trunk Release###Remote activated exterior entry lights###Remote engine start###Remote power door locks###Remote window operation###Requires Subscription###Right rear passenger door type: Conventional###Satellite Radio###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Security System###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio(TM)###Smart Device Integration###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Steering Wheel Audio Controls###Strut front suspension###Sun/Moonroof###Surround Audio###Suspension class: Regular###Tachometer###Telematics###Temporary Spare Tire###Tilt and telescopic steering wheel###Tire Pressure Monitor###Tire Pressure Monitoring System: Tire specific###Tires - Front Performance###Tires - Rear Performance###Tires: Prefix: P###Tires: Profile: 55###Tires: Speed Rating: V###Tires: Width: 215 mm###Total Number of Speakers: 10###Traction Control###Transmission hill holder###Trip computer###Turn signal in mirrors###Two 12V DC power outlets###Type of tires: AS###Universal Garage Door Opener###Universal remote transmitter###Variable Speed Intermittent Wipers###Variable intermittent front wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 17###Wheel Width: 7.5###Wheelbase: 113.0"###Wifi Hotspot###Window grid antenna,90650
2019 Lexus RX 350,38998,Gray,Black,Front-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,55835,3.0,4.8,4.8,4.8,4.6,4.9,4.8,1st and 2nd row curtain head airbags###2 Keys###2 USB ports###20 Inch Plus Wheels###4 Door###4-wheel ABS Brakes###A/C Seat(S)###ABS Brakes###ABS and Driveline Traction Control###AM/FM Stereo###Adaptive cruise control###Air Conditioning###Alloy Wheels###Anti-theft alarm system###AppLink###Audio controls on steering wheel###Audio system memory card slot###Audio system security###Automated Cruise Control###Automatic Transmission###Automatic front air conditioning###Auxiliary Audio Input###Blind Spot Monitor###Bluetooth Technology###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###CD Audio###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: Analog###Coil front spring###Coil rear spring###Cold Weather Package###Colored grille w/chrome surround###Compass###Concealed antenna###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 4222 lbs.###Daytime running lights###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Double wishbone rear suspension###Driver Seat Head Restraint Whiplash Protection###Driver airbag###Driver and passenger knee airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dual reverse tilt mirrors###Dusk sensing headlights###Electrochromatic rearview mirror###Engine immobilizer###External temperature display###First aid kit###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Forward Collision Mitigation : Lexus Safety System+###Four 12V DC power outlets###Four-wheel Independent Suspension###Front Head Room: 39.4"###Front Hip Room: 56.6"###Front Leg Room: 44.1"###Front Seat Heaters###Front Shoulder Room: 57.8"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Front fog/driving lights###Fuel Capacity: 19.2 gal.###Fuel Consumption: City: 20 mpg###Fuel Consumption: Highway: 28 mpg###Fuel Type: Regular unleaded###Full Roof Rack###Gross vehicle weight: 5666 lbs.###Guaranteed###Head Restraint Whiplash Protection with Passenger Seat###Headlights off auto delay###Heated Steering Wheel###Heated driver mirror###Heated passenger mirror###HomeLink garage door transmitter###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Interior air filtration###Keyless ignition w/ push button start & keyless door entry###LED low/high beam aero-composite headlights###Lane Departure Warning###Lane Departure Warning: Active###Leather steering wheel trim###Leather/metal-look shift knob trim###Leatherette Seats###Left rear passenger door type: Conventional###Lexus Enform w/Safety Connect###Luxury Package###MP3 player###Manual child safety locks###Manufacturer's 0-60mph acceleration time (seconds): 6.4 s###Max cargo capacity: 56 cu.ft.###Memory Seat(S)###Metal-look dash trim###Navigation System###Overall Length: 192.5"###Overall Width: 74.6"###Overall height: 67.7"###Overhead Airbags###Overhead console: Mini with storage###Parking Sensors###Passenger Airbag###Power Hatch/Deck Lid###Power Locks###Power Mirrors###Power Seat(S)###Power liftgate###Power remote trunk release###Power remote w/tilt down driver mirror adjustment###Power remote w/tilt down passenger mirror adjustment###Power windows###Premium Package###Privacy glass: Deep###Radio Data System###Rain sensing front wipers###Rear Defroster###Rear Head Room: 39.1"###Rear Hip Room: 56.1"###Rear Leg Room: 38.0"###Rear Shoulder Room: 57.6"###Rear View Camera###Rear area cargo cover: Roll-up###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Power liftgate###Rear seats center armrest###Rear spoiler: Lip###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Satellite Radio Ready###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Side Airbags###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio###Siriusxm Trial Available###Smart Key###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Strut front suspension###Sunroof(S)###Tachometer###Tilt and telescopic steering wheel###Tire Pressure Monitoring System###Tires: Prefix: P###Tires: Speed Rating: V###Tires: Width: 235 mm###Total Number of Speakers: 9###Traction Control###Transmission hill holder###Trip computer###Turn signal in mirrors###Type of tires: M+S###Universal remote transmitter###Variable intermittent front wipers###Vehicle Emissions: LEV3-ULEV125###Video Monitor Location: Front###Wheel Width: 8###Wheelbase: 109.8",90650
2021 Lexus ES 300h 300H,47742,Eminent White Pearl,Flaxen,Front-wheel Drive,43,44,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,13679,4.7,5.0,4.9,4.9,4.9,5.0,5.0,10 Speakers###10-Way Power Adjustable Front Seats###1st and 2nd row curtain head airbags###3 USB ports###4 Door###4-Wheel Disc Brakes###4-wheel ABS Brakes###ABS Brakes###ABS and Driveline Traction Control###AM/FM Radio: Siriusxm###Adaptive cruise control###Air Conditioning###Alloy Wheels###Anti-theft alarm system###Apple CarPlay/Android Auto mirroring###Apple Carplay/Android Auto###Audio System Premium Brand Speakers: Pioneer###Audio controls on steering wheel###Audio system memory card slot###Auto High-Beam Headlights###Auto-Dimming Door Mirrors###Auto-Dimming Rear-View Mirror###Automatic Temperature Control###Automatic front air conditioning###Auxilliary transmission cooler###Black grille w/chrome surround###Blind Spot Monitor###Blind Spot Monitor W/Park Assist###Bluetooth wireless phone connectivity###Body-colored bumpers###Brake Assist###Braking Assist###Bucket front seats###Bumpers: Body-Color###CD Player###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: Analog###Coil front spring###Coil rear spring###Compass###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3730 lbs.###Daytime running lights###Delay-Off Headlights###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver Door Bin###Driver Vanity Mirror###Driver airbag###Driver and passenger knee airbags###Dual Front Impact Airbags###Dual Front Side Impact Airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Electrochromic Rear-View Mirror###Electronic Stability Control###Emergency Communication System###Engine immobilizer###Express open/close glass sunroof###Exterior Parking Camera Rear###External temperature display###First aid kit###Floor mats: Carpet front and rear###Forward Collision Mitigation : Lexus Safety System+###Four Wheel Independent Suspension###Four-wheel Independent Suspension###Front Anti-Roll Bar###Front Bucket Seats###Front Center Armrest###Front Dual Zone A/C###Front Head Room: 37.5"###Front Hip Room: 55.0"###Front Leg Room: 42.4"###Front Reading Lights###Front Shoulder Room: 55.9"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 13.2 gal.###Fuel Consumption: City: 43 mpg###Fuel Consumption: Highway: 44 mpg###Fuel Type: Regular unleaded###Fully Automatic Headlights###Garage Door Transmitter: Homelink###Gross vehicle weight: 4740 lbs.###Headlights off auto delay###Heated & Ventilated Seats###Heated Leather & Wood Steering Wheel###HomeLink garage door transmitter###Illuminated Entry###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Integrated satellite communications###Intelligent Clearance Sonar###Interior air filtration###Keyless ignition w/ push button start & keyless door entry###Knee Airbag###LED low/high beam projector beam headlights###Lane Change Assist & Rear Cross-Traffic Alert###Lane Departure Warning: Active###Leather Shift Knob###Leather Steering Wheel###Leather/metal-look shift knob trim###Left rear passenger door type: Conventional###Lithium ion motor battery###Low Tire Pressure Warning###MP3 player###Machined aluminum rims w/ painted accents###Manual child safety locks###Max cargo capacity: 17 cu.ft.###Mobile hotspot internet access###Multi-link rear suspension###Navigation###Navigation System###Occupant Sensing Airbag###Outside Temperature Display###Overall Length: 195.9"###Overall Width: 73.4"###Overall height: 56.9"###Overhead Airbag###Overhead Console###Overhead console: Mini###Panic Alarm###Passenger Airbag###Passenger Door Bin###Passenger Vanity Mirror###Perforated Nuluxe Seat Trim###Perforated Nuluxe Seat Trim (Ld)###Power Door Mirrors###Power Driver Seat###Power Moonroof###Power Passenger Seat###Power Steering###Power Tilt/Telescoping Steering Wheel W/Memory###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Premium Package###Privacy glass: Light###Radio Data System###Radio: Multimedia System W/8 Color Display###Rain Sensing Wipers###Rear Anti-Roll Bar###Rear Head Room: 37.4"###Rear Hip Room: 54.3"###Rear Leg Room: 39.2"###Rear Reading Lights###Rear Seat Center Armrest###Rear Shoulder Room: 54.0"###Rear Side Impact Airbag###Rear Stabilizer Bar: Regular###Rear View Camera###Rear Window Defroster###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Rear seats center armrest with pass-thru###Rear spoiler: Lip###Regular front stabilizer bar###Remote Keyless Entry###Remote activated exterior entry lights###Remote engine start###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Security System###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio###SiriusXM Satellite Radio(TM)###Spare Tire Mount Location: Inside under cargo###Speed Control###Speed Sensitive Audio Volume Control###Speed-Sensing Steering###Speed-proportional electric power steering###Spoiler###Stability control###Steel spare wheel rim###Steering Wheel Mounted Audio Controls###Strut front suspension###Surround Audio###Suspension class: Regular###Tachometer###Telescoping Steering Wheel###Tilt Steering Wheel###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Prefix: P###Tires: Speed Rating: V###Total Number of Speakers: 10###Traction Control###Transmission hill holder###Trip computer###Turn Signal Indicator Mirrors###Turn signal in mirrors###Two 12V DC power outlets###Type of tires: AS###Universal remote transmitter###Variable intermittent front wipers###Variably Intermittent Wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheelbase: 113.0"###Wheels: 18 X 8j Split 10-Spoke High Gloss###Window grid antenna###Windshield De-Icer###Wood Trim (Xg),90650
2021 Lexus ES 300h Base,43950,Black,Flaxen,Front-wheel Drive,43,44,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,9316,3.9,5.0,4.9,4.9,4.9,5.0,5.0,1st and 2nd row curtain head airbags###4 Door###4-wheel ABS Brakes###ABS and Driveline Traction Control###Accessory Package 2 (Ppo)###Adaptive cruise control###Anti-theft alarm system###Audio System Premium Brand Speakers: Pioneer###Audio controls on steering wheel###Audio system memory card slot###Automatic front air conditioning###Auxilliary transmission cooler###Black grille w/chrome surround###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###Bucket front seats###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: Analog###Coil front spring###Coil rear spring###Compass###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3730 lbs.###Daytime running lights###Diameter of tires: 17.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver airbag###Driver and passenger knee airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Engine immobilizer###Express open/close glass sunroof###External temperature display###First aid kit###Floor mats: Carpet front and rear###Forward Collision Mitigation : Lexus Safety System+###Four-wheel Independent Suspension###Front Head Room: 37.5"###Front Hip Room: 55.0"###Front Leg Room: 42.4"###Front Shoulder Room: 55.9"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 13.2 gal.###Fuel Consumption: City: 43 mpg###Fuel Consumption: Highway: 44 mpg###Fuel Type: Regular unleaded###Gross vehicle weight: 4740 lbs.###Headlights off auto delay###HomeLink garage door transmitter###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Integrated satellite communications###Interior air filtration###Lane Departure Warning: Active###Leather steering wheel trim###Leather/metal-look shift knob trim###Leatherette seat upholstery###Left rear passenger door type: Conventional###Lithium ion motor battery###MP3 player###Machined aluminum rims w/ painted accents###Manual child safety locks###Max cargo capacity: 17 cu.ft.###Metal-look center console trim###Metal-look dash trim###Metal-look door trim###Mobile hotspot internet access###Multi-link rear suspension###Overall Length: 195.9"###Overall Width: 73.4"###Overall height: 56.9"###Overhead console: Mini###Passenger Airbag###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Privacy glass: Light###Radio Data System###Rear Head Room: 37.4"###Rear Hip Room: 54.3"###Rear Leg Room: 39.2"###Rear Shoulder Room: 54.0"###Rear Stabilizer Bar: Regular###Rear View Camera###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Rear seats center armrest with pass-thru###Rear spoiler: Lip###Regular front stabilizer bar###Remote activated exterior entry lights###Remote engine start###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio(TM)###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Strut front suspension###Surround Audio###Suspension class: Regular###Tachometer###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Prefix: P###Tires: Profile: 55###Tires: Speed Rating: V###Tires: Width: 215 mm###Total Number of Speakers: 10###Transmission hill holder###Trip computer###Turn signal in mirrors###Two 12V DC power outlets###Type of tires: AS###Universal remote transmitter###Variable intermittent front wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 17###Wheel Width: 7.5###Wheelbase: 113.0"###Window grid antenna,90650
2019 Toyota Corolla L,17999,Gray,Black,Front-wheel Drive,28,36,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,20704,3.4,4.8,4.7,4.7,4.7,4.8,4.9,1 USB port###1st and 2nd row curtain head airbags###4 Door###4-wheel ABS Brakes###ABS and Driveline Traction Control###AM/FM stereo###Adaptive cruise control###Audio controls on steering wheel###Black grille###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###Bucket front seats###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: In-dash###Cloth seat upholstery###Coil front spring###Coil rear spring###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 2840 lbs.###Daytime running lights###Diameter of tires: 15.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver airbag###Driver knee airbags###Dual illuminated vanity mirrors###Dusk sensing headlights###Engine immobilizer###Entune###External temperature display###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Forward Collision Mitigation : Toyota Safety Sense P###Front Head Room: 38.3"###Front Hip Room: 53.0"###Front Independent Suspension###Front Leg Room: 42.3"###Front Shoulder Room: 54.8"###Front Ventilated disc brakes###Front and rear suspension stabilizer bars###Front reading lights###Fuel Capacity: 13.2 gal.###Fuel Consumption: City: 28 mpg###Fuel Consumption: Highway: 36 mpg###Fuel Type: Regular unleaded###Gross vehicle weight: 3820 lbs.###Headlights off auto delay###In-Dash single CD player###Independent front suspension classification###Instrumentation: Low fuel level###Interior air filtration###Intermittent front wipers###LED low/high beam projector beam headlights###Lane Departure Warning: Active###Left rear passenger door type: Conventional###MP3 player###Manual child safety locks###Manual front air conditioning###Manufacturer's 0-60mph acceleration time (seconds): 9.7 s###Max cargo capacity: 13 cu.ft.###Mechanical remote trunk release###Metal-look center console trim###Metal-look dash trim###One 12V DC power outlet###Overall Length: 183.1"###Overall Width: 69.9"###Overall height: 57.3"###Passenger Airbag###Power door locks###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power windows###Privacy glass: Light###Radio Data System###Rear Head Room: 37.1"###Rear Hip Room: 43.9"###Rear Leg Room: 41.4"###Rear Shoulder Room: 54.8"###Rear Stabilizer Bar: Regular###Rear View Camera###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Regular front stabilizer bar###Right rear passenger door type: Conventional###Seatbelt pretensioners: Front###Semi-independent rear suspension###Side airbag###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Strut front suspension###Suspension class: Regular###Tachometer###Tilt and telescopic steering wheel###Tire Pressure Monitoring System###Tires: Prefix: P###Tires: Profile: 65###Tires: Speed Rating: S###Tires: Width: 195 mm###Torsion beam rear suspension###Total Number of Speakers: 6###Transmission hill holder###Trip computer###Type of tires: AS###Urethane shift knob trim###Urethane steering wheel trim###Vehicle Emissions: ULEV II###Video Monitor Location: Front###Wheel Diameter: 15###Wheel Width: 6###Wheelbase: 106.3"###Window grid antenna,90650
2018 BMW M3 Base,63995,Yellow Metallic,Black,Rear-wheel Drive,17,25,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Twin Turbo,20333,1.7,4.6,4.8,5.0,4.5,4.9,4.6,16 Speakers###1st and 2nd row curtain head airbags###4-Wheel Disc Brakes###4-wheel ABS Brakes###ABS Brakes###ABS and Driveline Traction Control###AM/FM Radio: Siriusxm###Active suspension###Adaptive Suspension###Air Conditioning###Alloy Wheels###Anti-theft alarm system###Audio System Premium Brand Speakers: harman/kardon###Audio controls on steering wheel###Audio system memory card slot###Audio system security###Auto-Dimming Door Mirrors###Auto-Dimming Rear-View Mirror###Automatic Temperature Control###Automatic front air conditioning###Auxilliary engine cooler###BMW Assist eCall###BMW Individual High-Gloss Shadow Line###Black grille w/chrome surround###Bluetooth wireless phone connectivity###Brake Assist###Braking Assist###Bumpers: Body-Color###CD Player###Carbon fibre center console trim###Carbon fibre dash trim###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: In-dash###Cloth/Leather Upholstery###Cloth/leather seat upholstery###Coil front spring###Coil rear spring###Competition Package###Competition Package (7ma)###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3540 lbs.###DVD-Audio###Daytime running lights###Delay-Off Headlights###Diameter of tires: 18.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver Door Bin###Driver Vanity Mirror###Driver adjustable suspension ride control###Driver and passenger heated-cushion driver and passenger heated-seatback###Driver and passenger knee airbags###Driver seat memory###Dual Front Impact Airbags###Dual Front Side Impact Airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Electronic Stability Control###Emergency Communication System: BMW Assist Ecall###Engine immobilizer###Exterior Parking Camera Rear###External temperature display###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Four 12V DC power outlets###Four Wheel Independent Suspension###Four-wheel Independent Suspension###Front Anti-Roll Bar###Front Bucket Seats###Front Center Armrest###Front Dual Zone A/C###Front Head Room: 40.3"###Front Leg Room: 42.0"###Front Reading Lights###Front Seat Type : Sport bucket###Front Shoulder Room: 55.1"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 15.9 gal.###Fuel Consumption: City: 17 mpg###Fuel Consumption: Highway: 25 mpg###Fuel Type: Premium unleaded###Fully Automatic Headlights###Gross vehicle weight: 4630 lbs.###HD Radio###Harman/Kardon Speakers###Harman/Kardon Surround Sound System###Headlights off auto delay###Heated Door Mirrors###Heated Front Seats###Heated Front Sport Seats###Heated driver mirror###Heated passenger mirror###Heated windshield washer jets###Illuminated Entry###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Interior air filtration###Knee Airbag###Leather Shift Knob###Leather Steering Wheel###Leather steering wheel trim###Leather/metal-look shift knob trim###Low Tire Pressure Warning###Lumbar Support Delete###M Competition Package###MP3 player###Manufacturer's 0-60mph acceleration time (seconds): 4.4 s###Max cargo capacity: 12 cu.ft.###Memorized Settings for 2 drivers###Memorized Settings including door mirror(s)###Memory Seat###Multi-link rear suspension###Navigation System###Navigation system with voice activation###Occupant Sensing Airbag###Outside Temperature Display###Overall Length: 184.5"###Overall Width: 73.9"###Overall height: 56.1"###Overhead Airbag###Panic Alarm###Park Distance Control###Passenger Airbag###Passenger Door Bin###Passenger Vanity Mirror###Passenger reverse tilt mirror###Power Door Mirrors###Power Driver Seat###Power Passenger Seat###Power Seats###Power Steering###Power remote driver mirror adjustment###Power remote trunk release###Power remote w/tilt down passenger mirror adjustment###Power retractable mirrors###Power windows###Privacy glass: Light###Radio Data System###Radio: AM/FM Audio System###Rain Sensing Wipers###Rain sensing front wipers###Rear Air Conditioning###Rear Anti-Roll Bar###Rear Head Room: 37.7"###Rear Leg Room: 35.1"###Rear Reading Lights###Rear Seat Center Armrest###Rear Shoulder Room: 55.1"###Rear Stabilizer Bar: Regular###Rear Window Defroster###Rear air conditioning with separate controls###Rear bench###Rear center seatbelt: 3-point belt###Rear heat ducts with separate controls###Rear seats center armrest with pass-thru###Rear spoiler: Lip###Regular front stabilizer bar###Remote Keyless Entry###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Residual Heat Distribution of Air Conditioner###Seatback storage: 2###Seatbelt pretensioners: Front###Security System###Self-leveling headlights###Side airbag###Silver aluminum rims###SiriusXM AM/FM/HD/Satellite Radio###Speed Control###Speed Sensitive Audio Volume Control###Speed-Sensing Steering###Speed-Sensitive Wipers###Speed-proportional electric power steering###Split Folding Rear Seat###Spoiler###Sport Steering Wheel###Stability control###Steering Wheel Mounted Audio Controls###Strut front suspension###Surround Audio###Suspension class: Sport###Tachometer###Telescoping Steering Wheel###Tilt Steering Wheel###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Profile: 40###Tires: Speed Rating: Y###Tires: Width: 275 mm###Total Number of Speakers: 16###Traction Control###Transmission hill holder###Trip computer###Turn Signal Indicator Mirrors###Turn signal in mirrors###Twin Turbo###Type of tires: Summer Performance###Variable intermittent front wipers###Variably Intermittent Wipers###Vehicle Emissions: LEV3-ULEV125###Video Monitor Location: Front###Wheel Diameter: 18###Wheel Width: 10###Wheelbase: 110.7"###Wheels: 18 X 9 Front & 18 X 10 Rear###Wheels: 20 X 9 Front/20 X 10 Rear###Wheels: 20 X 9.0 Fr/20 X 10.0 Rr Black,90650
