car_name,price,Exterior_color,Interior_color,Drivetrain,MPG_low,MPG_high,Fuel_type,Transmission,Engine,Mileage,rating,Comfort_rating,Interior_design_rating,Performance_rating,Value_rating,Exterior_styling_rating,Reliability_rating,features,zip_code
2019 Land Rover Discovery Sport HSE,37995,Corris Grey,Ebony,Four-wheel Drive,21,25,Gasoline,Automatic,I4,24352,5.0,4.8,4.6,4.8,4.6,4.9,4.4,**Fresh Oil Change**###10 Speakers###12-Way Power Front Seats W/Memory###18 Black Design Package W/Black Contrast Roof###1st and 2nd row curtain head airbags###4 Door###4-Wheel Disc Brakes###4-wheel ABS Brakes###ABS Brakes###ABS and Driveline Traction Control###AM/FM Radio###AM/FM/Satellite-prep Radio###Air Conditioning###Alloy Wheels###Aluminum center console trim###Aluminum dash trim###Aluminum shift knob trim###Anti-theft alarm system###Audio controls on steering wheel###Audio system memory card slot###Auto-Dimming Door Mirrors###Auto-Dimming Rear-View Mirror###Automatic Emergency Braking (Aeb)###Automatic Temperature Control###Automatic front air conditioning###Black Contrast Roof###Bluetooth wireless phone connectivity###Body-colored bumpers###Brake Assist###Braking Assist###Bucket front seats###Bumpers: Body-Color###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: In-dash###Coil front spring###Coil rear spring###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3960 lbs.###Daytime running lights###Delay-Off Headlights###Diameter of tires: 18.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver Assist Plus Package (Incontrol Touch)###Driver Door Bin###Driver Vanity Mirror###Driver adjustable suspension ride control###Driver airbag###Driver and passenger seat memory###Driver knee airbags###Dual Front Impact Airbags###Dual Front Side Impact Airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dual reverse tilt mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Electronic Stability Control###Emergency Communication System: Incontrol Protect###Engine immobilizer###Exterior Parking Camera Rear###External temperature display###Flip forward cushion/seatback rear seats###Floor mats: Carpet front and rear###Four Wheel Independent Suspension###Four-wheel Independent Suspension###Front Anti-Roll Bar###Front Bucket Seats###Front Center Armrest###Front Dual Zone A/C###Front Fog Lights###Front Head Room: 40.2"###Front Leg Room: 42.0"###Front Reading Lights###Front Shoulder Room: 57.4"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Front fog/driving lights###Fuel Capacity: 18.1 gal.###Fuel Consumption: City: 21 mpg###Fuel Consumption: Highway: 25 mpg###Fuel Type: Premium unleaded###Fully Automatic Headlights###Garage Door Transmitter: Homelink###Glass sunroof###Gloss Black###Grained Leather Seat Trim###Gross vehicle weight: 5520 lbs.###Headlight Cleaning###Headlight cleaners with washer###Headlights off auto delay###Heated Door Mirrors###Heated driver mirror###Heated passenger mirror###High Intensity Discharge Headlights: Bi-Xenon###Illuminated Entry###InControl Protect###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Intercooled Turbo###Interior air filtration###Knee Airbag###Lane Keep Assist W/Driver Condition Monitor###Leather seat upholstery###Leather/aluminum steering wheel trim###Left rear passenger door type: Conventional###Low Tire Pressure Warning###Max cargo capacity: 67 cu.ft.###Memorized Settings for 3 drivers###Memorized Settings including door mirror(s)###Memory Seat###Metal-look door trim###Metal-look grille###Multi-link rear suspension###Navigation System (Touch)###Occupant Sensing Airbag###Outside Temperature Display###Overall Length: 180.7"###Overall Width: 74.6"###Overall height: 67.9"###Overhead Airbag###Overhead Console###Overhead console: Mini with storage###Panic Alarm###Passenger Airbag###Passenger Door Bin###Passenger Vanity Mirror###Permanent locking hubs###Power Door Mirrors###Power Driver Seat###Power Passenger Seat###Power Steering###Power liftgate###Power remote w/tilt down driver mirror adjustment###Power remote w/tilt down passenger mirror adjustment###Power retractable mirrors###Power windows###Privacy glass: Deep###Proximity remote trunk release###Radio Data System###Radio: 190w Land Rover Audio System W/10 Speakers###Rain Sensing Wipers###Rain sensing front wipers###Rear Anti-Roll Bar###Rear Head Room: 38.7"###Rear Leg Room: 37.3"###Rear Reading Lights###Rear Seat Center Armrest###Rear Shoulder Room: 56.3"###Rear Stabilizer Bar: Regular###Rear Window Defroster###Rear Window Wiper###Rear center seatbelt: 3-point belt###Rear door type: Power liftgate###Rear fog lights###Rear seats center armrest###Rear spoiler: Lip###Regular front stabilizer bar###Remote Engine Start -Smart Device###Remote Keyless Entry###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Seatback storage: 2###Seatbelt pretensioners: Front###Security System###Self-leveling headlights###Side airbag###Silver aluminum rims###Spare Tire Mount Location: Inside under cargo###Speed Control###Speed Sensitive Audio Volume Control###Speed-Sensing Steering###Speed-Sensitive Wipers###Speed-proportional electric power steering###Split Folding Rear Seat###Split rear bench###Spoiler###Stability controll with anti-roll###Steel spare wheel rim###Steering Wheel Mounted Audio Controls###Strut front suspension###Suspension class: Regular###Tachometer###Tba Axle Ratio###Telescoping Steering Wheel###Three 12V DC power outlets###Tilt Steering Wheel###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Prefix: P###Tires: Profile: 60###Tires: Speed Rating: V###Tires: Width: 235 mm###Total Number of Speakers: 10###Traction Control###Traffic Sign Recognition###Transmission gear shifting controls on steering wheel###Transmission hill holder###Trip computer###Turn Signal Indicator Mirrors###Turn signal in mirrors###Type of tires: AS###Variable intermittent front wipers###Variably Intermittent Wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 18###Wheel Width: 8###Wheelbase: 107.9"###Wheels: 18 5 Split Spoke Sparkle Silver###Wheels: 18 Gloss Black Finish (Style 511)###Window grid antenna,92335
2021 Lexus ES 300h Base,45450,Black,Black,Front-wheel Drive,43,44,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,10278,4.7,5.0,4.9,4.9,4.9,5.0,5.0,1st and 2nd row curtain head airbags###4 Door###4-Wheel Disc Brakes###4-wheel ABS Brakes###A/C###ABS###ABS and Driveline Traction Control###AM/FM Stereo###Adaptive cruise control###Adjustable Steering Wheel###Aluminum Wheels###Anti-theft alarm system###Audio System Premium Brand Speakers: Pioneer###Audio controls on steering wheel###Audio system memory card slot###Auto-Dimming Rearview Mirror###Automatic Headlights###Automatic Highbeams###Automatic front air conditioning###Auxiliary Audio Input###Auxilliary transmission cooler###Back-Up Camera###Black grille w/chrome surround###Bluetooth Connection###Bluetooth wireless phone connectivity###Body-colored bumpers###Brake Assist###Braking Assist###Bucket Seats###Bucket front seats###CD Player###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Child Safety Locks###Climate Control###Clock: Analog###Coil front spring###Coil rear spring###Compass###Cruise Control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3730 lbs.###Daytime running lights###Diameter of tires: 17.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver Adjustable Lumbar###Driver Air Bag###Driver Illuminated Vanity Mirror###Driver Monitoring###Driver Vanity Mirror###Driver airbag###Driver and passenger knee airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Engine immobilizer###Express open/close glass sunroof###External temperature display###First aid kit###Floor Mats###Floor mats: Carpet front and rear###Forward Collision Mitigation : Lexus Safety System+###Four-wheel Independent Suspension###Front Collision Mitigation###Front Head Air Bag###Front Head Room: 37.5"###Front Hip Room: 55.0"###Front Leg Room: 42.4"###Front Shoulder Room: 55.9"###Front Side Air Bag###Front Ventilated disc brakes###Front Wheel Drive###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 13.2 gal.###Fuel Consumption: City: 43 mpg###Fuel Consumption: Highway: 44 mpg###Fuel Type: Regular unleaded###Generic Sun/Moonroof###Gross vehicle weight: 4740 lbs.###HD Radio###Headlights off auto delay###HomeLink garage door transmitter###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Integrated Turn Signal Mirrors###Integrated satellite communications###Interior air filtration###Intermittent Wipers###Keyless Entry###Keyless Start###Knee Air Bag###LED Headlights###Lane Departure Warning###Lane Departure Warning: Active###Lane Keeping Assist###Leather Steering Wheel###Leather steering wheel trim###Leather/metal-look shift knob trim###Leatherette seat upholstery###Left rear passenger door type: Conventional###Lithium ion motor battery###MP3 player###Machined aluminum rims w/ painted accents###Manual child safety locks###Max cargo capacity: 17 cu.ft.###Metal-look center console trim###Metal-look dash trim###Metal-look door trim###Mobile hotspot internet access###Multi-Zone A/C###Multi-link rear suspension###Overall Length: 195.9"###Overall Width: 73.4"###Overall height: 56.9"###Overhead console: Mini###Pass-Through Rear Seat###Passenger Adjustable Lumbar###Passenger Air Bag###Passenger Air Bag Sensor###Passenger Airbag###Passenger Illuminated Visor Mirror###Passenger Vanity Mirror###Power Door Locks###Power Driver Seat###Power Mirror(S)###Power Passenger Seat###Power Steering###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Premium Sound System###Premium Synthetic Seats###Privacy glass: Light###Radio Data System###Rear Bench Seat###Rear Defrost###Rear Head Air Bag###Rear Head Room: 37.4"###Rear Hip Room: 54.3"###Rear Leg Room: 39.2"###Rear Shoulder Room: 54.0"###Rear Side Air Bag###Rear Spoiler###Rear Stabilizer Bar: Regular###Rear View Camera###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Rear seats center armrest with pass-thru###Rear spoiler: Lip###Regular front stabilizer bar###Remote Trunk Release###Remote activated exterior entry lights###Remote engine start###Remote power door locks###Remote window operation###Requires Subscription###Right rear passenger door type: Conventional###Satellite Radio###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Security System###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio(TM)###Smart Device Integration###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Steering Wheel Audio Controls###Strut front suspension###Sun/Moonroof###Surround Audio###Suspension class: Regular###Tachometer###Telematics###Temporary Spare Tire###Tilt and telescopic steering wheel###Tire Pressure Monitor###Tire Pressure Monitoring System: Tire specific###Tires - Front Performance###Tires - Rear Performance###Tires: Prefix: P###Tires: Profile: 55###Tires: Speed Rating: V###Tires: Width: 215 mm###Total Number of Speakers: 10###Traction Control###Transmission hill holder###Trip computer###Turn signal in mirrors###Two 12V DC power outlets###Type of tires: AS###Universal Garage Door Opener###Universal remote transmitter###Variable Speed Intermittent Wipers###Variable intermittent front wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 17###Wheel Width: 7.5###Wheelbase: 113.0"###Wifi Hotspot###Window grid antenna,92335
2021 Toyota Camry XSE,35998,Black,Red,Front-wheel Drive,27,38,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,29395,3.3,4.9,4.8,4.9,4.8,4.9,5.0,1st and 2nd row curtain head airbags###2 Keys###3 USB ports###4 Door###4-wheel ABS Brakes###ABS Brakes###ABS and Driveline Traction Control###AM/FM Stereo###Adaptive cruise control###Air Conditioning###Alloy Wheels###Anti-theft alarm system###Apple Carplay###Audio controls on steering wheel###Audio system memory card slot###Automated Cruise Control###Automatic Transmission###Automatic front air conditioning###Auxiliary Audio Input###Black grille###Blind Spot Monitor###Bluetooth Technology###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###Bucket front seats###Cargo area light###Center Console: Full with covered storage###Clock: In-dash###Coil front spring###Coil rear spring###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3425 lbs.###Daytime running lights###Diameter of tires: 19.0"###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver airbag###Driver and passenger heated-cushion driver and passenger heated-seatback###Driver and passenger knee airbags###Dual front air conditioning zones###Dual vanity mirrors###Dusk sensing headlights###Electrochromatic rearview mirror###Engine immobilizer###Entune 3.0 Mirroring###External temperature display###Fold forward seatback rear seats###Forward Collision Mitigation : Toyota Safety Sense (TSS) 2.5+###Four-wheel Independent Suspension###Front Head Room: 38.3"###Front Hip Room: 55.4"###Front Leg Room: 42.1"###Front Seat Heaters###Front Shoulder Room: 57.7"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 15.8 gal.###Fuel Consumption: City: 27 mpg###Fuel Consumption: Highway: 38 mpg###Fuel Type: Regular unleaded###Guaranteed###Headlights off auto delay###Heated driver mirror###Heated passenger mirror###HomeLink garage door transmitter###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Interior air filtration###Keyless ignition w/ push button start & keyless door entry###Lane Departure Warning###Lane Departure Warning: Active###Leather Seats###Leather seat upholstery###Leather/metal-look steering wheel trim###Left rear passenger door type: Conventional###Machined aluminum rims w/ painted accents###Manual child safety locks###Manufacturer's 0-60mph acceleration time (seconds): 7.3 s###Max cargo capacity: 15 cu.ft.###Mobile hotspot internet access###Multi-link rear suspension###One 12V DC power outlet###Overall Length: 192.7"###Overall Width: 72.4"###Overall height: 56.9"###Overhead Airbags###Overhead console: Mini with storage###Panoramic Sunroof###Passenger Airbag###Piano black/aluminum dash trim###Power Locks###Power Mirrors###Power Seat(S)###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Privacy glass: Light###Radio Data System###Rear Collision Warning : Rear Cross Traffic Alert (RCTA)###Rear Defroster###Rear Head Room: 38.0"###Rear Hip Room: 54.7"###Rear Leg Room: 38.0"###Rear Shoulder Room: 55.7"###Rear Spoiler###Rear Stabilizer Bar: Regular###Rear View Camera###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Rear seats center armrest###Rear spoiler: Lip###Regular front stabilizer bar###Remote Engine Start : Remote Engine Start - Smart device only###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Safety Connect with 1-Year Trial###Satellite Radio Ready###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Side Airbags###Side airbag###SiriusXM AM/FM/Satellite Radio###SiriusXM Satellite Radio(TM)###Siriusxm Trial Available###Smart Key###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Strut front suspension###Suspension class: Sport###Tachometer###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Prefix: P###Tires: Profile: 40###Tires: Speed Rating: V###Tires: Width: 235 mm###Total Number of Speakers: 6###Traction Control###Transmission gear shifting controls on steering wheel###Transmission hill holder###Trip computer###Turn signal in mirrors###Type of tires: AS###Universal remote transmitter###Urethane shift knob trim###Variable intermittent front wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 19###Wheel Width: 8###Wheelbase: 111.2"###Window grid and roof mount antenna,92335
2019 Lexus RX 350,38998,Gray,Black,Front-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,55835,3.0,4.8,4.8,4.8,4.6,4.9,4.8,1st and 2nd row curtain head airbags###2 Keys###2 USB ports###20 Inch Plus Wheels###4 Door###4-wheel ABS Brakes###A/C Seat(S)###ABS Brakes###ABS and Driveline Traction Control###AM/FM Stereo###Adaptive cruise control###Air Conditioning###Alloy Wheels###Anti-theft alarm system###AppLink###Audio controls on steering wheel###Audio system memory card slot###Audio system security###Automated Cruise Control###Automatic Transmission###Automatic front air conditioning###Auxiliary Audio Input###Blind Spot Monitor###Bluetooth Technology###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###CD Audio###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: Analog###Coil front spring###Coil rear spring###Cold Weather Package###Colored grille w/chrome surround###Compass###Concealed antenna###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 4222 lbs.###Daytime running lights###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Double wishbone rear suspension###Driver Seat Head Restraint Whiplash Protection###Driver airbag###Driver and passenger knee airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dual reverse tilt mirrors###Dusk sensing headlights###Electrochromatic rearview mirror###Engine immobilizer###External temperature display###First aid kit###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Forward Collision Mitigation : Lexus Safety System+###Four 12V DC power outlets###Four-wheel Independent Suspension###Front Head Room: 39.4"###Front Hip Room: 56.6"###Front Leg Room: 44.1"###Front Seat Heaters###Front Shoulder Room: 57.8"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Front fog/driving lights###Fuel Capacity: 19.2 gal.###Fuel Consumption: City: 20 mpg###Fuel Consumption: Highway: 28 mpg###Fuel Type: Regular unleaded###Full Roof Rack###Gross vehicle weight: 5666 lbs.###Guaranteed###Head Restraint Whiplash Protection with Passenger Seat###Headlights off auto delay###Heated Steering Wheel###Heated driver mirror###Heated passenger mirror###HomeLink garage door transmitter###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Interior air filtration###Keyless ignition w/ push button start & keyless door entry###LED low/high beam aero-composite headlights###Lane Departure Warning###Lane Departure Warning: Active###Leather steering wheel trim###Leather/metal-look shift knob trim###Leatherette Seats###Left rear passenger door type: Conventional###Lexus Enform w/Safety Connect###Luxury Package###MP3 player###Manual child safety locks###Manufacturer's 0-60mph acceleration time (seconds): 6.4 s###Max cargo capacity: 56 cu.ft.###Memory Seat(S)###Metal-look dash trim###Navigation System###Overall Length: 192.5"###Overall Width: 74.6"###Overall height: 67.7"###Overhead Airbags###Overhead console: Mini with storage###Parking Sensors###Passenger Airbag###Power Hatch/Deck Lid###Power Locks###Power Mirrors###Power Seat(S)###Power liftgate###Power remote trunk release###Power remote w/tilt down driver mirror adjustment###Power remote w/tilt down passenger mirror adjustment###Power windows###Premium Package###Privacy glass: Deep###Radio Data System###Rain sensing front wipers###Rear Defroster###Rear Head Room: 39.1"###Rear Hip Room: 56.1"###Rear Leg Room: 38.0"###Rear Shoulder Room: 57.6"###Rear View Camera###Rear area cargo cover: Roll-up###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Power liftgate###Rear seats center armrest###Rear spoiler: Lip###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Satellite Radio Ready###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Side Airbags###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio###Siriusxm Trial Available###Smart Key###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Strut front suspension###Sunroof(S)###Tachometer###Tilt and telescopic steering wheel###Tire Pressure Monitoring System###Tires: Prefix: P###Tires: Speed Rating: V###Tires: Width: 235 mm###Total Number of Speakers: 9###Traction Control###Transmission hill holder###Trip computer###Turn signal in mirrors###Type of tires: M+S###Universal remote transmitter###Variable intermittent front wipers###Vehicle Emissions: LEV3-ULEV125###Video Monitor Location: Front###Wheel Width: 8###Wheelbase: 109.8",92335
2021 Lexus ES 300h Base,43950,Black,Flaxen,Front-wheel Drive,43,44,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,9316,3.9,5.0,4.9,4.9,4.9,5.0,5.0,1st and 2nd row curtain head airbags###4 Door###4-wheel ABS Brakes###ABS and Driveline Traction Control###Accessory Package 2 (Ppo)###Adaptive cruise control###Anti-theft alarm system###Audio System Premium Brand Speakers: Pioneer###Audio controls on steering wheel###Audio system memory card slot###Automatic front air conditioning###Auxilliary transmission cooler###Black grille w/chrome surround###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###Bucket front seats###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: Analog###Coil front spring###Coil rear spring###Compass###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3730 lbs.###Daytime running lights###Diameter of tires: 17.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver airbag###Driver and passenger knee airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Engine immobilizer###Express open/close glass sunroof###External temperature display###First aid kit###Floor mats: Carpet front and rear###Forward Collision Mitigation : Lexus Safety System+###Four-wheel Independent Suspension###Front Head Room: 37.5"###Front Hip Room: 55.0"###Front Leg Room: 42.4"###Front Shoulder Room: 55.9"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 13.2 gal.###Fuel Consumption: City: 43 mpg###Fuel Consumption: Highway: 44 mpg###Fuel Type: Regular unleaded###Gross vehicle weight: 4740 lbs.###Headlights off auto delay###HomeLink garage door transmitter###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Integrated satellite communications###Interior air filtration###Lane Departure Warning: Active###Leather steering wheel trim###Leather/metal-look shift knob trim###Leatherette seat upholstery###Left rear passenger door type: Conventional###Lithium ion motor battery###MP3 player###Machined aluminum rims w/ painted accents###Manual child safety locks###Max cargo capacity: 17 cu.ft.###Metal-look center console trim###Metal-look dash trim###Metal-look door trim###Mobile hotspot internet access###Multi-link rear suspension###Overall Length: 195.9"###Overall Width: 73.4"###Overall height: 56.9"###Overhead console: Mini###Passenger Airbag###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Privacy glass: Light###Radio Data System###Rear Head Room: 37.4"###Rear Hip Room: 54.3"###Rear Leg Room: 39.2"###Rear Shoulder Room: 54.0"###Rear Stabilizer Bar: Regular###Rear View Camera###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Trunk###Rear seats center armrest with pass-thru###Rear spoiler: Lip###Regular front stabilizer bar###Remote activated exterior entry lights###Remote engine start###Remote power door locks###Remote window operation###Right rear passenger door type: Conventional###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###SiriusXM Satellite Radio(TM)###Spare Tire Mount Location: Inside under cargo###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steel spare wheel rim###Strut front suspension###Surround Audio###Suspension class: Regular###Tachometer###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Prefix: P###Tires: Profile: 55###Tires: Speed Rating: V###Tires: Width: 215 mm###Total Number of Speakers: 10###Transmission hill holder###Trip computer###Turn signal in mirrors###Two 12V DC power outlets###Type of tires: AS###Universal remote transmitter###Variable intermittent front wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 17###Wheel Width: 7.5###Wheelbase: 113.0"###Window grid antenna,92335
