car_name,price,Exterior_color,Interior_color,Drivetrain,MPG_low,MPG_high,Fuel_type,Transmission,Engine,Mileage,rating,Comfort_rating,Interior_design_rating,Performance_rating,Value_rating,Exterior_styling_rating,Reliability_rating,features,zip_code
2019 Lexus GX 460 Base,53500,Nebula Gray Pearl,Black,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,15515,4.5,4.8,4.6,4.6,4.5,4.6,4.8,1st 2nd and 3rd row head airbags###3rd Row Head Room: 35.2"###3rd Row Hip Room: 43.1"###3rd Row Leg Room: 29.3"###3rd Row Seat###3rd Row Shoulder Room: 54.5"###4-Wheel Disc Brakes###4-wheel ABS Brakes###50-50 Third Row Seat###A/C###ABS###ABS and Driveline Traction Control###AC power outlet: 1###AM/FM Stereo###Active front stabilizer bar###Adjustable Steering Wheel###Aluminum Wheels###Aluminum spare wheel rim###Anti-theft alarm system###Audio controls on steering wheel###Audio system memory card slot###Auto-Dimming Rearview Mirror###Automatic Headlights###Automatic front air conditioning###Auxilliary engine cooler###Auxilliary transmission cooler###Back-Up Camera###Bluetooth Connection###Bluetooth wireless phone connectivity###Body-colored grille w/chrome surround###Brake Assist###Braking Assist###Bucket Seats###Bucket front seats###CD Player###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Child Safety Locks###Climate Control###Clock: In-dash###Coil front spring###Coil rear spring###Compass###Conventional Spare Tire###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 5130 lbs.###Daytime running lights###Diameter of tires: 18.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Double wishbone front suspension###Driver Adjustable Lumbar###Driver Air Bag###Driver Illuminated Vanity Mirror###Driver Seat Head Restraint Whiplash Protection###Driver Vanity Mirror###Driver and passenger knee airbags###Driver seat memory###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dual reverse tilt mirrors###Dusk sensing headlights###Electrochromatic rearview mirror###Engine immobilizer###Express open/close glass sunroof###External temperature display###First aid kit###Floor Mats###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Four Wheel Drive###Front Head Air Bag###Front Head Room: 38.0"###Front Hip Room: 56.5"###Front Independent Suspension###Front Leg Room: 41.7"###Front Shoulder Room: 55.4"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 19.0 gal.###Fuel Consumption: City: 15 mpg###Fuel Consumption: Highway: 18 mpg###Fuel Type: Premium unleaded###Generic Sun/Moonroof###Gross vehicle weight: 6600 lbs.###HD Radio###Head Restraint Whiplash Protection with Passenger Seat###Headlights off auto delay###Heated Mirrors###Heated driver mirror###Heated passenger mirror###Illuminated Running boards###In-Dash single CD player###Independent front suspension classification###Instrumentation: Low fuel level###Integrated Turn Signal Mirrors###Integrated satellite communications###Interior air filtration###Intermittent Wipers###Knee Air Bag###LED Headlights###Leather Steering Wheel###Leather shift knob trim###Leather steering wheel trim###Leatherette seat upholstery###MP3 player###Manual Folding Third Row Seat###Manufacturer's 0-60mph acceleration time (seconds): 7.1 s###Max cargo capacity: 65 cu.ft.###Memorized Settings for 2 drivers###Memorized Settings including door mirror(s)###Memorized Settings including steering wheel###Metal-look center console trim###Metal-look dash trim###Metal-look door trim###Multi-Zone A/C###Multi-link rear suspension###Overall Length: 189.2"###Overall Width: 74.2"###Overall height: 74.2"###Overhead console: Mini with storage###Pass-Through Rear Seat###Passenger Adjustable Lumbar###Passenger Air Bag###Passenger Air Bag Sensor###Passenger Airbag###Passenger Illuminated Visor Mirror###Passenger Vanity Mirror###Permanent locking hubs###Power Driver Seat###Power Mirror(S)###Power Passenger Seat###Power Steering###Power remote w/tilt down driver mirror adjustment###Power remote w/tilt down passenger mirror adjustment###Power windows###Premium Synthetic Seats###Privacy Glass###Privacy glass: Deep###Radio Data System###Rear Bench Seat###Rear Defrost###Rear Head Air Bag###Rear Head Room: 40.4"###Rear Hip Room: 55.2"###Rear Leg Room: 34.1"###Rear Shoulder Room: 57.3"###Rear Side Air Bag###Rear Spoiler###Rear Stabilizer Bar: Active###Rear center seatbelt: 3-point belt###Rear seats center armrest###Rear spoiler: Lip###Remote power door locks###Remote window operation###Rigid axle rear suspension###Roof rails###Running Boards/Side Steps###Satellite Radio###Seat Memory###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Security System###Side airbag###Silver aluminum rims###SiriusXM AM/FM/HD/Satellite Radio###Spare Tire Mount Location: Underbody w/crankdown###Speed Sensitive Audio Volume Control###Speed-proportional power steering###Split rear bench###Stability control###Steering Wheel Audio Controls###Sun/Moonroof###Suspension class: Regular###Tachometer###Telematics###Three 12V DC power outlets###Tilt and telescopic steering wheel###Tire Pressure Monitor###Tire Pressure Monitoring System###Tires - Front On/Off Road###Tires - Rear On/Off Road###Tires: Prefix: P###Tires: Profile: 60###Tires: Speed Rating: H###Tires: Width: 265 mm###Total Number of Speakers: 9###Transmission hill holder###Trip computer###Turn signal in mirrors###Type of tires: M+S###Universal Garage Door Opener###Variable Speed Intermittent Wipers###Variable intermittent front wipers###Vehicle Emissions: ULEV II###Video Monitor Location: Front###Wheel Diameter: 18###Wheel Width: 7.5###Wheelbase: 109.8",30044
2020 Porsche 911 Carrera 4S,134900,White,Chalk,All-wheel Drive,18,23,Gasoline,8-Speed Automatic with Auto-Shift,3.0L H6 24V GDI DOHC Twin Turbo,12060,5.0,4.9,4.9,5.0,4.8,5.0,5.0,14-Way Power Sport Seats W/Memory Package###1st row curtain head airbags###2 Door###2 USB ports###4-wheel ABS Brakes###ABS and Driveline Traction Control###Active suspension###Adaptive Cruise Control###Adjustable Steering Wheel###Anti-theft alarm system###Apple CarPlay mirroring###Audio controls on steering wheel###Audio system memory card slot###Automatic front air conditioning###Auxilliary engine cooler###Auxilliary transmission cooler###Blind Spot Monitor###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###Bucket Seats###Cargo area light###Center Console: Full with covered storage###Chalk/Slate Grey###Clock: In-dash###Coil front spring###Coil rear spring###Cooled Front Seat(S)###Cruise control###Cupholders: Front###Curb weight: 3487 lbs.###Daytime running lights###Diameter of tires: 21.0"###Digital Audio Input###Door pockets: Driver and passenger###Door reinforcement: Side-impact door beam###Driver Adjustable Lumbar###Driver adjustable suspension ride control###Driver airbag###Driver and passenger heated-cushion driver and passenger heated-seatback###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electric Slide/Tilt Sunroof In Glass###Electric power steering###Electrochromatic auto-dimming mirrors###Electrochromatic rearview mirror###Engine immobilizer###External temperature display###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Forward Collision Mitigation : Warn and Brake Assist###Four-wheel Independent Suspension###Front & Rear Parkassist W/Surround View###Front Seat Type : Sport bucket###Front Ventilated disc brakes###Front and rear suspension stabilizer bars###Front reading lights###Fuel Capacity : 17.6 gal.###Fuel Consumption: City: 18 mpg###Fuel Consumption: Highway: 23 mpg###Fuel Type: Premium unleaded###Generic Sun/Moonroof###Gross vehicle weight: 4431 lbs.###Headlights off auto delay###Heated Front Seat(S)###Heated driver mirror###Heated passenger mirror###HomeLink garage door transmitter###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Integrated Navigation System : with voice activation###Interior Trim In Brushed Aluminum###Interior air filtration###Keyless Entry###Keyless Start###Keyless ignition with push button start###LED low/high beam projector beam headlights###Lane Change Assist (Lca)###Lane Departure Warning###Lane Keeping Assist###Leather Seat Trim W/Two-Tone Leather Interior###Leather Seats###Leather seat upholstery###Leather steering wheel trim###Metal-look center console trim###Metal-look dash trim###Metal-look door trim###Metal-look shift knob trim###Mirror Memory###Mobile hotspot internet access###Multi-link rear suspension###Multifunction GT Sport Steering Wheel###One 12V DC power outlet###Overall Length: 177.9"###Overall Width: 72.9"###Overall height: 51.2"###Overhead console: Mini###ParkAssist front and rear reverse sensing system###Passenger Adjustable Lumbar###Passenger Airbag###Permanent locking hubs###Power Door Locks###Power Driver Seat###Power Passenger Seat###Power Rear Spoiler###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power remote trunk release###Power windows###Premium Package###Premium Sound System###Privacy glass: Light###Radio Data System###Rain sensing front wipers###Rear Parking Aid###Rear Stabilizer Bar: Regular###Rear View Camera###Rear buckets###Rear fog lights###Regular front stabilizer bar###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Seat Memory###Seatbelt pretensioners: Front###Self-leveling headlights###Side airbag###Silver aluminum rims###SiriusXM FM/HD/Satellite Radio###SiriusXM Satellite Radio###Speed Sensitive Audio Volume Control###Sport Chrono Stopwatch Or Compass Dial In White###Sport Package###Sportdesign Side Skirts###Stability control###Strut front suspension###Sun/Moonroof###Surround Audio###Suspension class: Regular###Tachometer###Tachometer Dial In White###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Tires: Prefix: P###Tires: Profile: 30###Tires: Speed Rating: Y###Tires: Width: 305 mm###Total Number of Speakers: 8###Transmission gear shifting controls on steering wheel###Transmission hill holder###Trip computer###Twin Turbo###Type of tires: Summer Performance###Universal remote transmitter###Variable intermittent front wipers###Vehicle Emissions: LEV3-ULEV70###Video Monitor Location: Front###Wheel Diameter: 21###Wheel Width: 11.5###Wheelbase: 96.5"###Wheels Painted In High Gloss Black###White###Window grid antenna,30044
2019 BMW X6 xDrive35i,54995,Glacier Silver Metallic,Black,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,39515,4.5,4.0,4.5,3.5,3.6,4.8,3.5,1st and 2nd row curtain head airbags###4-Wheel Disc Brakes###4-Zone Automatic Climate Control###4-wheel ABS Brakes###9 Speakers###ABS Brakes###ABS and Driveline Traction Control###AM/FM Radio###AM/FM Stereo###AM/FM/HD/Satellite-prep Radio###Adaptive headlights###Air Conditioning###Anti-theft alarm system###Apple Carplay###Apple Carplay Compatibility###Audio Memory###Audio controls on steering wheel###Audio system memory card slot###Audio system security###Auto Tilt-Away Steering Wheel###Auto-Dimming Door Mirrors###Auto-Dimming Rear-View Mirror###Automatic Temperature Control###Automatic front air conditioning###Auxilliary transmission cooler###BMW Assist eCall###Bluetooth wireless phone connectivity###Brake Assist###Braking Assist###Bucket front seats###Bumpers: Body-Color###CD Player###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Clock: In-dash###Coil front spring###Coil rear spring###Comfort Access Keyless Entry###Convenience Package###Cornering Lights###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 4705 lbs.###DVD-Audio###Dakota Leather Upholstery###Daytime running lights###Delay-Off Headlights###Digital Audio Input###Door reinforcement: Side-impact door beam###Double wishbone front suspension###Driver Door Bin###Driver Vanity Mirror###Driver and passenger heated-cushion driver and passenger heated-seatback###Driver seat memory###Driver's side electrochromatic auto-dimming mirrors###Dual Front Impact Airbags###Dual Front Side Impact Airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic rearview mirror###Electronic Stability Control###Emergency Communication System: BMW Assist Ecall###Engine immobilizer###Enhanced Usb & Bluetooth###Express open/close glass sunroof###Exterior Parking Camera Rear###External temperature display###Five 12V DC power outlets###Floor mats: Carpet front and rear###Fold forward seatback rear seats###Four Wheel Independent Suspension###Four-wheel Independent Suspension###Front Anti-Roll Bar###Front Bucket Seats###Front Dual Zone A/C###Front Fog Lights###Front Head Room: 39.3"###Front Leg Room: 40.3"###Front Reading Lights###Front Shoulder Room: 60.5"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Front fog/driving lights###Fuel Capacity: 22.4 gal.###Fuel Consumption: City: 18 mpg###Fuel Consumption: Highway: 24 mpg###Fuel Type: Premium unleaded###Fully Automatic Headlights###Genuine Wood Console Insert###Genuine Wood Dashboard Insert###Genuine Wood Door Panel Insert###Genuine wood/metal-look center console trim###Genuine wood/metal-look dash trim###Genuine wood/metal-look door trim###Gross vehicle weight: 6030 lbs.###HVAC Memory###Harman/Kardon Surround Sound System###Head Restraints Memory###Headlights off auto delay###Heated Door Mirrors###Heated Steering Wheel###Heated driver mirror###Heated passenger mirror###Heated windshield washer jets###High Intensity Discharge Headlights: Bi-Xenon###Illuminated Entry###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Intercooled Turbo###Interior air filtration###Leather Shift Knob###Leather Steering Wheel###Leather seat upholstery###Leather steering wheel trim###Leather/metal-look shift knob trim###Low Tire Pressure Warning###Lumbar Support###MP3 player###Manufacturer's 0-60mph acceleration time (seconds): 9.0 s###Max cargo capacity: 60 cu.ft.###Memorized Settings for 2 drivers###Memorized Settings including HVAC###Memorized Settings including audio###Memorized Settings including door mirror(s)###Memorized Settings including steering wheel###Memory Seat###Metal-look grille###Multi-link rear suspension###Navigation System###Navigation system with voice activation###Occupant Sensing Airbag###Outside Temperature Display###Overall Length: 193.8"###Overall Width: 78.3"###Overall height: 67.0"###Overhead Airbag###Overhead Console###Overhead console: Mini###Panic Alarm###Parking Assistance Package###Parking Assistant###Passenger Airbag###Passenger Vanity Mirror###Passenger reverse tilt mirror###Permanent locking hubs###Poplar Wood Trim###Power Adjustable Front Head Restraints###Power Door Mirrors###Power Driver Seat###Power Moonroof###Power Steering###Power liftgate###Power remote driver mirror adjustment###Power remote trunk release###Power remote w/tilt down passenger mirror adjustment###Power retractable mirrors###Power windows###Privacy glass: Deep###Radio Data System###Rain sensing front wipers###Rear Anti-Roll Bar###Rear Head Room: 37.2"###Rear Leg Room: 35.6"###Rear Reading Lights###Rear Seat Center Armrest###Rear Shoulder Room: 57.9"###Rear Stabilizer Bar: Regular###Rear Window Defroster###Rear area cargo cover: Folding###Rear center seatbelt: 3-point belt###Rear seats center armrest###Regular front stabilizer bar###Remote Keyless Entry###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Residual Heat Distribution of Air Conditioner###Seatbelt pretensioners: Front###Security System###Self-leveling headlights###Side airbag###Silver w/painted accents aluminum rims###Speed Control###Speed Sensitive Audio Volume Control###Speed-Sensing Steering###Speed-proportional electric power steering###Split rear bench###Sport Steering Wheel###Stability controll with anti-roll###Steering Wheel Air Conditioning Controls###Steering Wheel Memory###Steering Wheel Mounted A/C Controls###Steering Wheel Mounted Audio Controls###Surround View Cameras###Suspension class: Regular###Tachometer###Telescoping Steering Wheel###Tilt Steering Wheel###Tilt and telescopic steering wheel###Tire Pressure Monitoring System: Tire specific###Total Number of Speakers: 9###Traction Control###Transmission gear shifting controls on steering wheel###Transmission hill holder###Trip computer###Variable intermittent front wipers###Vehicle Emissions: LEV3-ULEV125###Video Monitor Location: Front###Weather Band Radio###Wheel Diameter: 19###Wheel Width: 9###Wheelbase: 115.5",30044
2019 BMW X6 xDrive35i,50998,Alpine White,Black,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,54998,2.0,4.0,4.5,3.5,3.6,4.8,3.5,1st and 2nd row curtain head airbags###4-wheel ABS Brakes###ABS and Driveline Traction Control###AM/FM###AM/FM/HD/Satellite-prep Radio###Adaptive headlights###Air Conditioning###Anti-Theft###Anti-theft alarm system###Audio controls on steering wheel###Audio system memory card slot###Audio system security###Automatic front air conditioning###Auxilliary transmission cooler###BMW Assist eCall###Bluetooth###Bluetooth wireless phone connectivity###Braking Assist###Bucket front seats###CD Player###Cargo area light###Cargo tie downs###Carpeted Floor Mats###Center Arm Rest###Center Console: Full with covered storage###Child Proof Door Locks###Climate Control###Clock###Clock: In-dash###Coil front spring###Coil rear spring###Cornering Lights###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 4705 lbs.###DVD-Audio###Daytime running lights###Digital Audio Input###Door reinforcement: Side-impact door beam###Double wishbone front suspension###Driver and passenger heated-cushion driver and passenger heated-seatback###Driver seat memory###Driver's side electrochromatic auto-dimming mirrors###Dual Zone Climate Control###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electrochromatic rearview mirror###Engine immobilizer###Express open/close glass sunroof###External temperature display###Five 12V DC power outlets###Floor mats: Carpet front and rear###Fog Lights###Fold forward seatback rear seats###Four-wheel Independent Suspension###Front Head Room: 39.3"###Front Heated Seats###Front Leg Room: 40.3"###Front Shoulder Room: 60.5"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Front fog/driving lights###Fuel Capacity: 22.4 gal.###Fuel Consumption: City: 18 mpg###Fuel Consumption: Highway: 24 mpg###Fuel Type: Premium unleaded###Genuine wood/metal-look center console trim###Genuine wood/metal-look dash trim###Genuine wood/metal-look door trim###Gross vehicle weight: 6030 lbs.###Headlights off auto delay###Heated Mirrors###Heated driver mirror###Heated passenger mirror###Heated windshield washer jets###Hid Headlamps###In-Dash single CD player###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Intercooled Turbo###Interior air filtration###Intermittent Wipers###Keyless Entry###Leather Steering Wheel###Leather seat upholstery###Leather steering wheel trim###Leather/metal-look shift knob trim###MP3 player###Manufacturer's 0-60mph acceleration time (seconds): 9.0 s###Max cargo capacity: 60 cu.ft.###Memorized Settings for 2 drivers###Memorized Settings including HVAC###Memorized Settings including audio###Memorized Settings including door mirror(s)###Memorized Settings including steering wheel###Metal-look grille###Moonroof###Multi-link rear suspension###Navigation System###Navigation system with voice activation###Overall Length: 193.8"###Overall Width: 78.3"###Overall height: 67.0"###Overhead Console###Overhead console: Mini###Parking Sensors###Passenger Airbag###Passenger reverse tilt mirror###Permanent locking hubs###Power Lift Gate###Power Mirrors###Power Steering###Power liftgate###Power remote driver mirror adjustment###Power remote trunk release###Power remote w/tilt down passenger mirror adjustment###Power retractable mirrors###Power windows###Premium Sound###Privacy glass: Deep###Radio Data System###Rain sensing front wipers###Rear Defogger###Rear Head Room: 37.2"###Rear Leg Room: 35.6"###Rear Shoulder Room: 57.9"###Rear Stabilizer Bar: Regular###Rear area cargo cover: Folding###Rear center seatbelt: 3-point belt###Rear seats center armrest###Regular front stabilizer bar###Remote Trunk Lid###Remote activated exterior entry lights###Remote power door locks###Remote window operation###Residual Heat Distribution of Air Conditioner###Reverse Camera###Roll Stability Control###Seatbelt pretensioners: Front###Security System###Self-leveling headlights###Side Airbags###Side Curtain Airbags###Side airbag###Silver w/painted accents aluminum rims###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Split rear bench###Sport Package###Stability controll with anti-roll###Steering Wheel Air Conditioning Controls###Steering Wheel Radio Controls###Sunroof###Suspension class: Regular###Tachometer###Telescoping Steering Wheel###Tilt and telescopic steering wheel###Tinted Windows###Tire Pressure Monitor###Tire Pressure Monitoring System: Tire specific###Total Number of Speakers: 9###Transmission gear shifting controls on steering wheel###Transmission hill holder###Trip computer###Vanity Mirrors###Variable intermittent front wipers###Vehicle Emissions: LEV3-ULEV125###Video Monitor Location: Front###Wheel Diameter: 19###Wheel Width: 9###Wheelbase: 115.5",30044
2020 Volkswagen Tiguan 2.0T SE,28703,Pure White,Black,Front-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,41860,5.0,4.8,4.8,4.6,4.7,4.8,4.8,**Accident Free**###**Great Carfax Service History**###**No Accident History On Carfax**###**Two-Owner**###1st 2nd and 3rd row head airbags###3 USB ports###3.33 Axle Ratio###3rd Row Head Room: 33.8"###3rd Row Leg Room: 27.9"###3rd Row Seats: Bench###3rd Row Shoulder Room: 47.8"###4 Door###4-Wheel Disc Brakes###4-Wheel Independent Suspension###4-wheel ABS Brakes###50-50 Third Row Seat###6 Speakers###ABS Brakes###ABS and Driveline Traction Control###AM/FM Radio: Siriusxm###Air Conditioning###Alloy Wheels###Android Auto & Mirrorlink)###Anti-theft alarm system###Audio controls on steering wheel###Audio system memory card slot###Audio system security###Automatic Temperature Control###Automatic front air conditioning###Auxilliary engine cooler###Bluetooth wireless phone connectivity###Body-colored bumpers###Brake Assist###Braking Assist###Bucket front seats###Bumpers: Body-Color###Cargo area light###Cargo tie downs###Center Console: Full with covered storage###Chrome grille###Clock: In-dash###Coil front spring###Coil rear spring###Compass###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 3757 lbs.###Daytime running lights###Delay-Off Headlights###Diameter of tires: 17.0"###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver Door Bin###Driver Vanity Mirror###Driver airbag###Driver and passenger heated-cushion driver and passenger heated-seatback###Dual Front Impact Airbags###Dual Front Side Impact Airbags###Dual front air conditioning zones###Dual illuminated vanity mirrors###Dusk sensing headlights###Electronic Stability Control###Emergency Communication System: VW Car-Net Services (Capabilities Require Enrollment Or Subscription)###Engine immobilizer###Exterior Parking Camera Rear###External temperature display###Fold forward seatback rear seats###Forward Collision Mitigation : FCW w/Autonomous Emergency Braking###Forward Collision: Fcw W/Autonomous Emergency Braking Mitigation###Four Wheel Independent Suspension###Four-wheel Independent Suspension###Front Anti-Roll Bar###Front Bucket Seats###Front Center Armrest###Front Dual Zone A/C###Front Head Room: 39.6"###Front Leg Room: 40.2"###Front Reading Lights###Front Shoulder Room: 57.0"###Front Ventilated disc brakes###Front and rear reading lights###Front and rear suspension stabilizer bars###Fuel Capacity: 15.3 gal.###Fuel Consumption: City: 22 mpg###Fuel Consumption: Highway: 29 mpg###Fuel Type: Regular unleaded###Fully Automatic Headlights###Gross vehicle weight: 5203 lbs.###Headlights off auto delay###Heated Door Mirrors###Heated Front Comfort Seats###Heated Front Seats###Heated driver mirror###Heated passenger mirror###Heated windshield washer jets###Illuminated Entry###Independent front suspension classification###Independent rear suspension###Instrumentation: Low fuel level###Intercooled Turbo###Interior air filtration###Keyless ignition w/ push button start & keyless door entry###Leather Shift Knob###Leather/metal-look shift knob trim###Leatherette seat upholstery###Leatherette steering wheel trim###Left rear passenger door type: Conventional###Low Tire Pressure Warning###Machined aluminum rims w/ painted accents###Manual Folding Third Row Seat###Manual child safety locks###Manufacturer's 0-60mph acceleration time (seconds): 9.3 s###Max cargo capacity: 66 cu.ft.###Metal-look dash trim###Metal-look door trim###Mobile hotspot internet access###Multi-link rear suspension###Occupant Sensing Airbag###Outside Temperature Display###Overall Length: 185.1"###Overall Width: 72.4"###Overall height: 66.3"###Overhead Airbag###Overhead Console###Overhead console: Mini with storage###Panic Alarm###Passenger Airbag###Passenger Door Bin###Passenger Vanity Mirror###Perforated V-Tex Leatherette Seating Surfaces###Power Door Mirrors###Power Driver Seat###Power Steering###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power windows###Privacy glass: Deep###Radio Data System###Radio: Composition Media Am/Fm/Hd###Rear Anti-Roll Bar###Rear Collision Mitigation : Rear Traffic Alert###Rear Head Room: 39.1"###Rear Leg Room: 36.5"###Rear Reading Lights###Rear Seat Center Armrest###Rear Shoulder Room: 55.9"###Rear Stabilizer Bar: Regular###Rear View Camera###Rear Window Defroster###Rear Window Wiper###Rear center seatbelt: 3-point belt###Rear door type: Liftgate###Rear seats center armrest###Rear spoiler: Lip###Regular front stabilizer bar###Remote Keyless Entry###Remote activated exterior entry lights###Remote power door locks###Right rear passenger door type: Conventional###Roof Rack: Rails Only###Roof rails###Seatback storage: 2###Seatbelt pretensioners: Front and rear###Security System###Side airbag###SiriusXM AM/FM/HD/Satellite Radio###Spare Tire Mount Location: Inside under cargo###Speed Control###Speed Sensitive Audio Volume Control###Speed-Sensing Steering###Speed-proportional electric power steering###Split Folding Rear Seat###Split rear bench###Spoiler###Stability control###Steel spare wheel rim###Steering Wheel Mounted Audio Controls###Strut front suspension###Suspension class: Regular###Tachometer###Telescoping Steering Wheel###Three 12V DC power outlets###Tilt Steering Wheel###Tilt and telescopic steering wheel###Tire Pressure Monitoring System###Tires: Prefix: P###Tires: Profile: 65###Tires: Speed Rating: H###Tires: Width: 215 mm###Total Number of Speakers: 6###Traction Control###Transmission hill holder###Trip computer###Turn Signal Indicator Mirrors###Turn signal in mirrors###Type of tires: AS###VW App-Connect (W/Apple Carplay###VW Car-Net services (capabilities require enrollment or subscription)###Variable intermittent front wipers###Variably Intermittent Wipers###Vehicle Emissions: LEV3-SULEV30###Video Monitor Location: Front###Wheel Diameter: 17###Wheel Width: 7###Wheelbase: 109.8"###Wheels: 17 Multi-Spoke 2-Tone Alloy###Window grid and roof mount antenna,30044
2016 Kia Soul Base,16998,Shadow Black,Black,Front-wheel Drive,24,30,Gasoline,6-Speed Automatic,1.6L I4 16V GDI DOHC,17277,4.0,4.7,4.7,4.5,4.7,4.7,4.8,1 USB port###1st and 2nd row curtain head airbags###4 Door###4-wheel ABS Brakes###ABS and Driveline Traction Control###AM/FM###Audio controls on steering wheel###Audio system memory card slot###Aux. Audio Input###Black grille w/chrome surround###Bluetooth###Bluetooth wireless phone connectivity###Body-colored bumpers###Braking Assist###Bucket front seats###Cargo area light###Cargo tie downs###Center Arm Rest###Center Console: Full with covered storage###Child Proof Door Locks###Clock###Clock: In-radio display###Cloth seat upholstery###Coil front spring###Coil rear spring###Cruise control###Cruise controls on steering wheel###Cupholders: Front and rear###Curb weight: 2784 lbs.###Diameter of tires: 16.0"###Digital Audio Input###Door pockets: Driver passenger and rear###Door reinforcement: Side-impact door beam###Driver airbag###Dual illuminated vanity mirrors###External temperature display###Fold forward seatback rear seats###Front Head Room: 39.6"###Front Hip Room: 53.2"###Front Independent Suspension###Front Leg Room: 40.9"###Front Shoulder Room: 55.5"###Front Ventilated disc brakes###Front reading lights###Front suspension stabilizer bar###Fuel Capacity: 14.2 gal.###Fuel Consumption: City: 24 mpg###Fuel Consumption: Highway: 30 mpg###Fuel Type: Regular unleaded###Gross vehicle weight: 3836 lbs.###Halogen aero-composite headlights###Independent front suspension classification###Instrumentation: Low fuel level###Integrated roof antenna###Interior air filtration###Intermittent Wipers###Left rear passenger door type: Conventional###MP3 player###Manual child safety locks###Manual front air conditioning###Manufacturer's 0-60mph acceleration time (seconds): 9.2 s###Max cargo capacity: 61 cu.ft.###Memory Seat Position###Overall Length: 163.0"###Overall Width: 70.9"###Overall height: 63.0"###Overhead Console###Overhead console: Mini with storage###Passenger Airbag###Power Mirrors###Power Steering###Power remote driver mirror adjustment###Power remote passenger mirror adjustment###Power windows###Premium Sound###Privacy glass: Deep###Rear Defogger###Rear Head Room: 39.5"###Rear Hip Room: 49.3"###Rear Leg Room: 39.1"###Rear Shoulder Room: 54.7"###Rear Wipers###Rear bench###Rear center seatbelt: 3-point belt###Rear door type: Liftgate###Regular front stabilizer bar###Remote Fuel Door###Remote power door locks###Right rear passenger door type: Conventional###Roll Stability Control###Seatback storage: 2###Seatbelt pretensioners: Front###Semi-independent rear suspension###Side Airbags###Side Curtain Airbags###Side airbag###Silver aluminum rims###SiriusXM AM/FM/Satellite Radio###SiriusXM Satellite Radio###SiriusXM Satellite Radio(TM)###Speed Sensitive Audio Volume Control###Speed-proportional electric power steering###Stability control###Steering Wheel Radio Controls###Strut front suspension###Surround Audio###Suspension class: Regular###Tachometer###Telescoping Steering Wheel###Tilt and telescopic steering wheel###Tire Pressure Monitor###Tire Pressure Monitoring System###Tires: Prefix: P###Tires: Profile: 60###Tires: Speed Rating: H###Tires: Width: 205 mm###Torsion beam rear suspension###Total Number of Speakers: 6###Transmission hill holder###Trip computer###Two 12V DC power outlets###Type of tires: AS###Urethane shift knob trim###Urethane steering wheel trim###Vanity Mirrors###Variable intermittent front wipers###Vehicle Emissions: ULEV II###Wheel Diameter: 16###Wheel Width: 6.5###Wheelbase: 101.2",30044
